seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr7	40174044	40174118	75	*	X36129	136647	40172342	40174251	1910	-	0	inside	132	MPLKIP
chr7	41733106	41733195	90	*	X36151	285954	41733514	41818976	85463	+	318	upstream	318	INHBA-AS1
chr7	41743862	41743996	135	*	X36154	3624	41728601	41742706	14106	-	1155	upstream	1155	INHBA
chr7	41744252	41744341	90	*	X36155	3624	41728601	41742706	14106	-	1545	upstream	1545	INHBA
chr7	42971012	42971116	105	*	X36164	64983	42971939	42977453	5515	+	822	upstream	822	MRPL32
chr7	42972962	42973141	180	*	X36165	5683	42956462	42971805	15344	-	1156	upstream	1156	PSMA2
chr7	42972962	42973141	180	*	X36165	79020	42948872	42971805	22934	-	1156	upstream	1156	C7orf25
chr7	43622705	43622737	33	*	X36167	9263	43622692	43666978	44287	+	0	inside	12	STK17A
chr7	43908629	43908898	270	*	X36178	64951	43906157	43909145	2989	-	0	inside	246	MRPS24
chr7	43909168	43909302	135	*	X36179	64951	43906157	43909145	2989	-	22	upstream	22	MRPS24
chr7	43909349	43909453	105	*	X36180	64951	43906157	43909145	2989	-	203	upstream	203	MRPS24
chr7	43946288	43946437	150	*	X36182	100534592	43906157	43946231	40075	-	56	upstream	56	URGCP-MRPS24
chr7	43966418	43966582	165	*	X36183	55665	43915501	43965996	50496	-	421	upstream	421	URGCP
chr7	44058920	44058959	40	*	X36191	84820	43980494	44058748	78255	-	171	upstream	171	POLR2J4
chr7	44084303	44084407	105	*	X36192	28988	44084239	44101315	17077	+	0	inside	63	DBNL
chr7	44084423	44084681	259	*	X36193	28988	44084239	44101315	17077	+	0	inside	183	DBNL
chr7	44122101	44122111	11	*	X36197	27434	44111847	44122129	10283	-	0	inside	17	POLM
chr7	44122424	44122610	187	*	X36198	27434	44111847	44122129	10283	-	294	upstream	294	POLM
chr7	44143580	44143774	195	*	X36203	165	44143960	44154164	10205	+	185	upstream	185	AEBP1
chr7	44143866	44144175	310	*	X36204	165	44143960	44154164	10205	+	0	overlapStart	0	AEBP1
chr7	44162986	44163147	162	*	X36209	5425	44154279	44163169	8891	-	0	inside	21	POLD2
chr7	44240874	44241113	240	*	X36210	10652	44240578	44253893	13316	+	0	inside	295	YKT6
chr7	44621931	44621981	51	*	X36233	222068	44618762	44621827	3066	-	103	upstream	103	TMED4
chr7	44646138	44646257	120	*	X36234	4967	44646121	44748669	102549	+	0	inside	16	OGDH
chr7	44787939	44787982	44	*	X36240	83637	44788180	44809479	21300	+	197	upstream	197	ZMIZ2
chr7	44788062	44788131	70	*	X36241	83637	44788180	44809479	21300	+	48	upstream	48	ZMIZ2
chr7	44835426	44835545	120	*	X36244	5478	44836241	44842716	6476	+	695	upstream	695	PPIA
chr7	44835907	44836011	105	*	X36245	5478	44836241	44842716	6476	+	229	upstream	229	PPIA
chr7	44836412	44836696	285	*	X36246	5478	44836241	44842716	6476	+	0	inside	170	PPIA
chr7	44887477	44887566	90	*	X36248	94239	44866488	44887725	21238	-	0	inside	158	H2AZ2
chr7	44888912	44888914	3	*	X36249	94239	44866488	44887725	21238	-	1186	upstream	1186	H2AZ2
chr7	44924979	44925023	45	*	X36250	5814	44915892	44924960	9069	-	18	upstream	18	PURB
chr7	45039189	45039293	105	*	X36252	83605	45039345	45116069	76725	+	51	upstream	51	CCM2
chr7	45128302	45128406	105	*	X36259	23148	45120036	45128493	8458	-	0	inside	86	NACAD
chr7	45128631	45128735	105	*	X36260	23148	45120036	45128493	8458	-	137	upstream	137	NACAD
chr7	45128977	45129096	120	*	X36261	23148	45120036	45128493	8458	-	483	upstream	483	NACAD
chr7	45613909	45613984	76	*	X36266	107	45613739	45762714	148976	+	0	inside	169	ADCY1
chr7	45614032	45614058	27	*	X36267	107	45613739	45762714	148976	+	0	inside	292	ADCY1
chr7	45962212	45962301	90	*	X36274	3486	45951844	45960871	9028	-	1340	upstream	1340	IGFBP3
chr7	47621148	47621477	330	*	X36303	64759	47314752	47621742	306991	-	0	inside	264	TNS3
chr7	48018807	48018956	150	*	X36315	3364	48002885	48019222	16338	-	0	inside	265	HUS1
chr7	48019286	48019435	150	*	X36316	3364	48002885	48019222	16338	-	63	upstream	63	HUS1
chr7	50634491	50634619	129	*	X36327	1644	50526134	50633154	107021	-	1336	upstream	1336	DDC
chr7	54609585	54609719	135	*	X36334	222008	54610019	54636948	26930	+	299	upstream	299	VSTM2A
chr7	55086582	55086716	135	*	X36339	1956	55086725	55275031	188307	+	8	upstream	8	EGFR
chr7	55955380	55955413	34	*	X36367	349075	55955149	56008433	53285	+	0	inside	230	ZNF713
chr7	56031867	56031998	132	*	X36369	2631	56032270	56067875	35606	+	271	upstream	271	NIPSNAP2
chr7	56160802	56160880	79	*	X36374	5260	56147976	56160689	12714	-	112	upstream	112	PHKG1
chr7	56174314	56174343	30	*	X36375	51142	56169266	56174187	4922	-	126	upstream	126	CHCHD2
chr7	64467080	64467199	120	*	X36383	2086	64450733	64467124	16392	-	0	overlapStart	0	ERV3-1
chr7	64498952	64499401	450	*	X36384	643180	64498732	64535091	36360	+	0	inside	219	CCT6P3
chr7	65216252	65216371	120	*	X36388	643253	65216092	65228662	12571	+	0	inside	159	CCT6P1
chr7	65447311	65447430	120	*	X36392	2990	65425673	65447301	21629	-	9	upstream	9	GUSB
chr7	65670514	65670813	300	*	X36397	8460	65670259	65825438	155180	+	0	inside	254	TPST1
chr7	66057049	66057168	120	*	X36403	493754	65993455	66057371	63917	-	0	inside	202	GS1-124K5.11
chr7	66057784	66057963	180	*	X36404	493754	65993455	66057371	63917	-	412	upstream	412	GS1-124K5.11
chr7	66093659	66093726	68	*	X36405	154881	66093868	66108216	14349	+	141	upstream	141	KCTD7
chr7	66093659	66093726	68	*	X36405	27342	66093868	66276448	182581	+	141	upstream	141	RABGEF1
chr7	66459819	66459893	75	*	X36414	55253	66461792	66704507	242716	+	1898	upstream	1898	TYW1
chr7	66767800	66767994	195	*	X36416	64940	66767625	66786513	18889	+	0	inside	174	STAG3L4
chr7	66767800	66767994	195	*	X36416	5382	66657747	66767429	109683	-	370	upstream	370	PMS2P4
chr7	69062974	69063029	56	*	X36428	26053	69063905	70257885	1193981	+	875	upstream	875	AUTS2
chr7	69063374	69063569	196	*	X36429	26053	69063905	70257885	1193981	+	335	upstream	335	AUTS2
chr7	69064172	69064291	120	*	X36430	26053	69063905	70257885	1193981	+	0	inside	266	AUTS2
chr7	72722611	72722678	68	*	X36458	55695	72716514	72722864	6351	-	0	inside	185	NSUN5
chr7	72936333	72936452	120	*	X36461	9031	72854728	72936615	81888	-	0	inside	162	BAZ1B
chr7	72936536	72936640	105	*	X36462	9031	72854728	72936615	81888	-	0	overlapStart	0	BAZ1B
chr7	72937053	72937187	135	*	X36463	9031	72854728	72936615	81888	-	437	upstream	437	BAZ1B
chr7	72971619	72971813	195	*	X36466	9275	72950683	72972065	21383	-	0	inside	251	BCL7B
chr7	72992649	72992753	105	*	X36467	26608	72983277	72993013	9737	-	0	inside	259	TBL2
chr7	72993074	72993418	345	*	X36468	26608	72983277	72993013	9737	-	60	upstream	60	TBL2
chr7	73082245	73082394	150	*	X36469	155382	73082174	73086440	4267	+	0	inside	70	VPS37D
chr7	73082425	73082544	120	*	X36470	155382	73082174	73086440	4267	+	0	inside	250	VPS37D
chr7	73097030	73097049	20	*	X36474	114049	73097898	73119491	21594	+	848	upstream	848	BUD23
chr7	73097800	73097934	135	*	X36475	114049	73097898	73119491	21594	+	0	overlapStart	0	BUD23
chr7	73097800	73097934	135	*	X36475	84277	73095248	73097781	2534	-	18	upstream	18	DNAJC30
chr7	73133964	73133987	24	*	X36487	6804	73113535	73134017	20483	-	0	inside	29	STX1A
chr7	73152866	73152955	90	*	X36490	83451	73150425	73153190	2766	-	0	inside	234	ABHD11
chr7	73153059	73153195	137	*	X36491	83451	73150425	73153190	2766	-	0	overlapStart	0	ABHD11
chr7	73153324	73153328	5	*	X36492	83451	73150425	73153190	2766	-	133	upstream	133	ABHD11
chr7	73243933	73244052	120	*	X36496	1364	73245193	73247015	1823	+	1140	upstream	1140	CLDN4
chr7	73256355	73256564	210	*	X36498	155368	73248921	73256855	7935	-	0	inside	290	METTL27
chr7	73257021	73257142	122	*	X36499	155368	73248921	73256855	7935	-	165	upstream	165	METTL27
chr7	73441137	73441226	90	*	X36513	2006	73442427	73484236	41810	+	1200	upstream	1200	ELN
chr7	73441587	73441826	240	*	X36514	2006	73442427	73484236	41810	+	600	upstream	600	ELN
chr7	73442307	73442351	45	*	X36515	2006	73442427	73484236	41810	+	75	upstream	75	ELN
chr7	73442427	73442439	13	*	X36516	2006	73442427	73484236	41810	+	0	inside	0	ELN
chr7	73497915	73497950	36	*	X36522	3984	73498107	73536855	38749	+	156	upstream	156	LIMK1
chr7	73498227	73498318	92	*	X36523	3984	73498107	73536855	38749	+	0	inside	119	LIMK1
chr7	73624150	73624212	63	*	X36529	7462	73624087	73644164	20078	+	0	inside	62	LAT2
chr7	73668442	73668576	135	*	X36530	5982	73645832	73668738	22907	-	0	inside	161	RFC2
chr7	73703237	73703326	90	*	X36534	7461	73703805	73820273	116469	+	478	upstream	478	CLIP2
chr7	73703612	73703647	36	*	X36535	7461	73703805	73820273	116469	+	157	upstream	157	CLIP2
chr7	73867584	73867658	75	*	X36541	9569	73868120	74016920	148801	+	461	upstream	461	GTF2IRD1
chr7	73867689	73867868	180	*	X36542	9569	73868120	74016920	148801	+	251	upstream	251	GTF2IRD1
chr7	73867878	73867997	120	*	X36543	9569	73868120	74016920	148801	+	122	upstream	122	GTF2IRD1
chr7	73868058	73868252	195	*	X36544	9569	73868120	74016920	148801	+	0	overlapStart	0	GTF2IRD1
chr7	74071032	74071166	135	*	X36557	2969	74072030	74175022	102993	+	863	upstream	863	GTF2I
chr7	74267772	74267861	90	*	X36560	84163	74210484	74267841	57358	-	0	overlapStart	0	GTF2IRD2
chr7	75368876	75368980	105	*	X36567	3092	75162619	75368283	205665	-	592	upstream	592	HIP1
chr7	75624490	75624624	135	*	X36572	83862	75616155	75623992	7838	-	497	upstream	497	TMEM120A
chr7	75676700	75676744	45	*	X36573	4191	75677393	75695930	18538	+	648	upstream	648	MDH2
chr7	75678297	75678386	90	*	X36574	51657	75625655	75677321	51667	-	975	upstream	975	STYXL1
chr7	75830967	75830997	31	*	X36578	222183	75831216	75916605	85390	+	218	upstream	218	SRRM3
chr7	75831387	75831491	105	*	X36579	222183	75831216	75916605	85390	+	0	inside	170	SRRM3
chr7	75988263	75988547	285	*	X36597	7532	75956108	75988342	32235	-	0	overlapStart	0	YWHAG
chr7	75988923	75989057	135	*	X36598	7532	75956108	75988342	32235	-	580	upstream	580	YWHAG
chr7	77045406	77045540	135	*	X36608	54103	76940068	77045717	105650	-	0	inside	176	GSAP
chr7	77166299	77166308	10	*	X36610	5782	77166773	77269388	102616	+	464	upstream	464	PTPN12
chr7	77166425	77166943	519	*	X36611	5782	77166773	77269388	102616	+	0	overlapStart	0	PTPN12
chr7	77326380	77326589	210	*	X36614	100505854	77287973	77326662	38690	-	0	inside	72	APTR
chr7	77426990	77427079	90	*	X36616	57157	77428109	77586821	158713	+	1029	upstream	1029	PHTF2
chr7	79081754	79081873	120	*	X36622	100505881	79082273	79100524	18252	+	399	upstream	399	MAGI2-AS3
chr7	79082054	79082248	195	*	X36623	100505881	79082273	79100524	18252	+	24	upstream	24	MAGI2-AS3
chr7	79082949	79083083	135	*	X36624	9863	77646374	79082890	1436517	-	58	upstream	58	MAGI2
chr7	79083189	79083293	105	*	X36625	9863	77646374	79082890	1436517	-	298	upstream	298	MAGI2
chr7	79084175	79084204	30	*	X36626	9863	77646374	79082890	1436517	-	1284	upstream	1284	MAGI2
chr7	79764064	79764183	120	*	X36628	2770	79764140	79848725	84586	+	0	overlapStart	0	GNAI1
chr7	81399448	81399536	89	*	X36639	3082	81331444	81399452	68009	-	0	overlapStart	0	HGF
chr7	82073129	82073518	390	*	X36647	781	81579418	82073031	493614	-	97	upstream	97	CACNA2D1
chr7	82792163	82792342	180	*	X36649	27445	82383321	82792197	408877	-	0	overlapStart	0	PCLO
chr7	82792479	82792583	105	*	X36650	27445	82383321	82792197	408877	-	281	upstream	281	PCLO
chr7	86848947	86849051	105	*	X36661	79161	86825478	86849031	23554	-	0	overlapStart	0	TMEM243
chr7	87505692	87505826	135	*	X36664	10926	87505544	87538856	33313	+	0	inside	147	DBF4
chr7	87505692	87505826	135	*	X36664	55972	87463814	87505692	41879	-	0	overlapStart	0	SLC25A40
chr7	87563189	87563338	150	*	X36665	53616	87563566	87832204	268639	+	227	upstream	227	ADAM22
chr7	91510195	91510329	135	*	X36686	7978	91431460	91510016	78557	-	178	upstream	178	MTERF1
chr7	91569718	91569807	90	*	X36687	10142	91570189	91739987	169799	+	381	upstream	381	AKAP9
chr7	91570303	91570407	105	*	X36688	10142	91570189	91739987	169799	+	0	inside	113	AKAP9
chr7	91874889	91874993	105	*	X36692	54467	91875548	92030698	155151	+	554	upstream	554	ANKIB1
chr7	91875384	91875518	135	*	X36693	54467	91875548	92030698	155151	+	29	upstream	29	ANKIB1
chr7	91875384	91875518	135	*	X36693	889	91828283	91875414	47132	-	0	overlapStart	0	KRIT1
chr7	91875677	91875841	165	*	X36694	54467	91875548	92030698	155151	+	0	inside	128	ANKIB1
chr7	91875677	91875841	165	*	X36694	889	91828283	91875414	47132	-	262	upstream	262	KRIT1
chr7	92076712	92076816	105	*	X36696	57798	92076762	92089381	12620	+	0	overlapStart	0	GATAD1
chr7	92157629	92157827	199	*	X36697	84060	92158087	92167319	9233	+	259	upstream	259	RBM48
chr7	92157629	92157827	199	*	X36697	5189	92116337	92157845	41509	-	0	inside	17	PEX1
chr7	92219216	92219470	255	*	X36698	257415	92190072	92219706	29635	-	0	inside	235	FAM133B
chr7	92861230	92861316	87	*	X36707	55610	92861653	92990435	128783	+	336	upstream	336	VPS50
chr7	94022547	94022666	120	*	X36723	1278	94023873	94060544	36672	+	1206	upstream	1206	COL1A2
chr7	94023147	94023311	165	*	X36724	1278	94023873	94060544	36672	+	561	upstream	561	COL1A2
chr7	94023974	94024139	166	*	X36725	1278	94023873	94060544	36672	+	0	inside	100	COL1A2
chr7	94284973	94285332	360	*	X36727	23089	94285637	94299006	13370	+	304	upstream	304	PEG10
chr7	94284973	94285332	360	*	X36727	8910	94214536	94285521	70986	-	0	inside	188	SGCE
chr7	94285350	94285515	166	*	X36728	23089	94285637	94299006	13370	+	121	upstream	121	PEG10
chr7	94285350	94285515	166	*	X36728	8910	94214536	94285521	70986	-	0	inside	5	SGCE
chr7	95064004	95064123	120	*	X36731	5445	95034174	95064384	30211	-	0	inside	260	PON2
chr7	96634940	96635029	90	*	X36735	1750	96635290	96640352	5063	+	260	upstream	260	DLX6
chr7	97881315	97881419	105	*	X36739	25851	97844755	97881563	36809	-	0	inside	143	TECPR1
chr7	97911010	97911032	23	*	X36740	25798	97910979	97922275	11297	+	0	inside	30	BRI3
chr7	97910718	97910822	105	*	X36741	25798	97910979	97922275	11297	+	156	upstream	156	BRI3
chr7	97911143	97911247	105	*	X36742	25798	97910979	97922275	11297	+	0	inside	163	BRI3
chr7	98467619	98467768	150	*	X36757	222865	98444111	98467673	23563	-	0	overlapStart	0	TMEM130
chr7	98467789	98467863	75	*	X36758	222865	98444111	98467673	23563	-	115	upstream	115	TMEM130
chr7	98475844	98475948	105	*	X36759	8295	98476113	98610866	134754	+	164	upstream	164	TRRAP
chr7	98477212	98477286	75	*	X36761	100500819	98479273	98479352	80	+	1986	upstream	1986	MIR3609
chr7	98741567	98741701	135	*	X36764	57154	98625058	98741743	116686	-	0	inside	41	SMURF1
chr7	98972458	98972836	379	*	X36768	10095	98972298	98992404	20107	+	0	inside	159	ARPC1B
chr7	99007371	99007490	120	*	X36772	11333	98992298	99006305	14008	-	1065	upstream	1065	PDAP1
chr7	99036035	99036169	135	*	X36773	10898	99036563	99054996	18434	+	393	upstream	393	CPSF4
chr7	99036035	99036169	135	*	X36773	26024	99014362	99036462	22101	-	0	inside	292	PTCD1
chr7	99036805	99036909	105	*	X36774	10898	99036563	99054996	18434	+	0	inside	241	CPSF4
chr7	99036805	99036909	105	*	X36774	26024	99014362	99036462	22101	-	342	upstream	342	PTCD1
chr7	99069068	99069172	105	*	X36775	285989	99070515	99085217	14703	+	1342	upstream	1342	ZNF789
chr7	99070307	99070456	150	*	X36776	285989	99070515	99085217	14703	+	58	upstream	58	ZNF789
chr7	99070682	99070801	120	*	X36777	285989	99070515	99085217	14703	+	0	inside	166	ZNF789
chr7	99102472	99102591	120	*	X36778	23660	99102273	99131445	29173	+	0	inside	198	ZKSCAN5
chr7	99613353	99613487	135	*	X36782	7586	99613219	99635403	22185	+	0	inside	133	ZKSCAN1
chr7	99697932	99698126	195	*	X36786	9179	99699130	99707942	8813	+	1003	upstream	1003	AP4M1
chr7	99698547	99698666	120	*	X36787	9179	99699130	99707942	8813	+	463	upstream	463	AP4M1
chr7	99699402	99699521	120	*	X36788	9179	99699130	99707942	8813	+	0	inside	271	AP4M1
chr7	99699402	99699521	120	*	X36788	4176	99690404	99699427	9024	-	0	overlapStart	0	MCM7
chr7	99716839	99716928	90	*	X36789	245812	99717265	99723128	5864	+	336	upstream	336	CNPY4
chr7	99746744	99747103	360	*	X36791	389541	99746530	99751833	5304	+	0	inside	213	LAMTOR4
chr7	99755581	99755805	225	*	X36792	100616439	99754228	99754292	65	-	1288	upstream	1288	MIR4658
chr7	99774435	99774643	209	*	X36793	10734	99775538	99812010	36473	+	894	upstream	894	STAG3
chr7	100027184	100027318	135	*	X36797	55063	99998495	100026431	27937	-	752	upstream	752	ZCWPW1
chr7	100027559	100027648	90	*	X36798	55063	99998495	100026431	27937	-	1127	upstream	1127	ZCWPW1
chr7	100028084	100028218	135	*	X36799	55063	99998495	100026431	27937	-	1652	upstream	1652	ZCWPW1
chr7	100034009	100034188	180	*	X36801	221908	100032912	100034094	1183	-	0	overlapStart	0	PPP1R35
chr7	100063843	100063997	155	*	X36805	402573	100054238	100061894	7657	-	1948	upstream	1948	C7orf61
chr7	100081541	100081558	18	*	X36807	222950	100081550	100092424	10875	+	0	overlapStart	0	NYAP1
chr7	100081649	100082098	450	*	X36808	222950	100081550	100092424	10875	+	0	inside	98	NYAP1
chr7	100136930	100137124	195	*	X36813	3268	100136834	100165843	29010	+	0	inside	95	AGFG2
chr7	100183020	100183169	150	*	X36819	26261	100183956	100198740	14785	+	786	upstream	786	FBXO24
chr7	100183395	100183514	120	*	X36820	26261	100183956	100198740	14785	+	441	upstream	441	FBXO24
chr7	100183395	100183514	120	*	X36820	4034	100171634	100183776	12143	-	0	inside	261	LRCH4
chr7	100184460	100184669	210	*	X36821	4034	100171634	100183776	12143	-	683	upstream	683	LRCH4
chr7	100184830	100184934	105	*	X36822	4034	100171634	100183776	12143	-	1053	upstream	1053	LRCH4
chr7	100198605	100198668	64	*	X36823	5118	100199882	100205798	5917	+	1213	upstream	1213	PCOLCE
chr7	100198850	100198889	40	*	X36824	5118	100199882	100205798	5917	+	992	upstream	992	PCOLCE
chr7	100198949	100199113	165	*	X36825	5118	100199882	100205798	5917	+	768	upstream	768	PCOLCE
chr7	100199700	100199983	284	*	X36826	5118	100199882	100205798	5917	+	0	overlapStart	0	PCOLCE
chr7	100201784	100201871	88	*	X36831	100129845	100187024	100201661	14638	-	122	upstream	122	PCOLCE-AS1
chr7	100201941	100202068	128	*	X36832	100129845	100187024	100201661	14638	-	279	upstream	279	PCOLCE-AS1
chr7	100202418	100202848	431	*	X36833	100129845	100187024	100201661	14638	-	756	upstream	756	PCOLCE-AS1
chr7	100271412	100271591	180	*	X36838	2783	100271363	100276792	5430	+	0	inside	48	GNB2
chr7	100303970	100304104	135	*	X36853	10248	100303676	100305123	1448	+	0	inside	293	POP7
chr7	100425053	100425135	83	*	X36856	2050	100400187	100425143	24957	-	0	inside	7	EPHB4
chr7	100425239	100425262	24	*	X36857	2050	100400187	100425143	24957	-	95	upstream	95	EPHB4
chr7	100425323	100425427	105	*	X36858	2050	100400187	100425143	24957	-	179	upstream	179	EPHB4
chr7	100450414	100450417	4	*	X36859	56996	100450341	100464634	14294	+	0	inside	72	SLC12A9
chr7	100464638	100464857	220	*	X36860	7205	100464950	100471076	6127	+	92	upstream	92	TRIP6
chr7	100472931	100473110	180	*	X36861	51593	100472701	100486285	13585	+	0	inside	229	SRRT
chr7	100487292	100487341	50	*	X36864	402682	100486344	100487339	996	-	0	overlapStart	0	UFSP1
chr7	100487425	100487426	2	*	X36865	402682	100486344	100487339	996	-	85	upstream	85	UFSP1
chr7	100487706	100487810	105	*	X36866	402682	100486344	100487339	996	-	366	upstream	366	UFSP1
chr7	100488006	100488125	120	*	X36867	402682	100486344	100487339	996	-	666	upstream	666	UFSP1
chr7	100488201	100488305	105	*	X36868	402682	100486344	100487339	996	-	861	upstream	861	UFSP1
chr7	100488621	100488751	131	*	X36869	402682	100486344	100487339	996	-	1281	upstream	1281	UFSP1
chr7	100728627	100728761	135	*	X36873	81844	100728786	100735010	6225	+	24	upstream	24	TRIM56
chr7	100728837	100729016	180	*	X36874	81844	100728786	100735010	6225	+	0	inside	50	TRIM56
chr7	100769541	100769645	105	*	X36877	5054	100770370	100782547	12178	+	724	upstream	724	SERPINE1
chr7	100797275	100797379	105	*	X36879	1174	100797686	100804557	6872	+	306	upstream	306	AP1S1
chr7	100797813	100798322	510	*	X36880	1174	100797686	100804557	6872	+	0	inside	126	AP1S1
chr7	100802465	100802614	150	*	X36882	100616117	100802754	100802836	83	+	139	upstream	139	MIR4653
chr7	100808676	100808810	135	*	X36889	7425	100805790	100808852	3063	-	0	inside	41	VGF
